Mod:Item:MetaData, Localized Name
botany:ceramic:2, Керамический блок (Темно-синий)
botany:ceramic:3, Керамический блок (Красно-коричневый)
botany:ceramic:4, Керамический блок (Тусклый синий)
botany:ceramic:5, Керамический блок (Светло-коричневый)
botany:ceramic:6, Керамический блок (Коралловый)
botany:ceramic:7, Керамический блок (Малиновый)
botany:ceramic:8, Керамический блок (Голубой)
botany:ceramic:9, Керамический блок (Темная бронза)
botany:ceramic:10, Керамический блок (Серый)
botany:ceramic:11, Керамический блок (Темно-зеленый)
botany:ceramic:12, Керамический блок (Темный бежевый)
botany:ceramic:13, Керамический блок (Темный оливковый)
botany:ceramic:14, Керамический блок (Красный апельсин)
botany:ceramic:15, Керамический блок (Темный лосось)
botany:ceramic:16, Керамический блок (Тусклый зеленый)
botany:ceramic:17, Керамический блок (Темный шифер)
botany:ceramic:18, Керамический блок (Темно-Бирюзовый)
botany:ceramic:19, Керамический блок (Бирюзовый)
botany:ceramic:20, Керамический блок (Пурпурный)
botany:ceramic:21, Керамический блок (Темно-розовый)
botany:ceramic:22, Керамический блок (Светло-синий)
botany:ceramic:23, Керамический блок (Темно-серый)
botany:ceramic:24, Керамический блок (Синий)
botany:ceramic:25, Керамический блок (Золотой)
botany:ceramic:26, Керамический блок (Бронзовый)
botany:ceramic:27, Керамический блок (Тусклый серый)
botany:ceramic:28, Керамический блок (Зеленый)
botany:ceramic:29, Керамический блок (Розовый)
botany:ceramic:30, Керамический блок (Красный кирпич)
botany:ceramic:31, Керамический блок (Индиго)
botany:ceramic:32, Керамический блок (Бежевый)
botany:ceramic:33, Керамический блок (Элис синий)
botany:ceramic:34, Керамический блок (Бледно-желтый)
botany:ceramic:35, Керамический блок (Светло-серый)
botany:ceramic:36, Керамический блок (Темный бирюзовый)
botany:ceramic:37, Керамический блок (Бледно-голубой)
botany:ceramic:38, Керамический блок (Лайм)
botany:ceramic:39, Керамический блок (Светло-зеленый)
botany:ceramic:40, Керамический блок (Фуксия)
botany:ceramic:41, Керамический блок (Каштановый)
botany:ceramic:42, Керамический блок (Светло-Мятный)
botany:ceramic:43, Керамический блок (Светло-фиолетовый)
botany:ceramic:44, Керамический блок (Светлый шифер)
botany:ceramic:45, Керамический блок (Мята)
botany:ceramic:46, Керамический блок (Пурпурно-красный)
botany:ceramic:47, Керамический блок (Бледно-Розовый)
botany:ceramic:48, Керамический блок (Военно-морской)
botany:ceramic:49, Керамический блок (Темно-желтый)
botany:ceramic:50, Керамический блок (Оливковый)
botany:ceramic:51, Керамический блок (Оранжевый)
botany:ceramic:52, Керамический блок (Бледно-зеленый)
botany:ceramic:53, Керамический блок (Бледная бирюза)
botany:ceramic:54, Керамический блок (Тусклый розовый)
botany:ceramic:55, Керамический блок (Загар)
botany:ceramic:56, Керамический блок (Бледно-розовый)
botany:ceramic:57, Керамический блок (Светло-лиловый)
botany:ceramic:58, Керамический блок (Темно фиолетовый)
botany:ceramic:59, Керамический блок (Красный)
botany:ceramic:60, Керамический блок (Тусклый красный)
botany:ceramic:61, Керамический блок (Королевский синий)
botany:ceramic:62, Керамический блок (Лосось)
botany:ceramic:63, Керамический блок (Бледно-коричневый)
botany:ceramic:64, Керамический блок (Темный мятный)
botany:ceramic:65, Керамический блок (Коричневый)
botany:ceramic:66, Керамический блок (Голубое небо)
botany:ceramic:67, Керамический блок (Синий шифер)
botany:ceramic:68, Керамический блок (Шифер)
botany:ceramic:69, Керамический блок (Весенний зеленый)
botany:ceramic:70, Керамический блок (Стальной синий)
botany:ceramic:71, Керамический блок (Бледно-Коричневой)
botany:ceramic:72, Керамический блок (Изумрудный)
botany:ceramic:73, Керамический блок (Бледно-фиолетовый)
botany:ceramic:74, Керамический блок (Светло-бирюзовый)
botany:ceramic:75, Керамический блок (Лиловый)
botany:ceramic:76, Керамический блок (Бледно-оранжевый)
botany:ceramic:77, Керамический блок (Белый)
botany:ceramic:78, Керамический блок (Желтый)
botany:ceramic:79, Керамический блок (Желто-зеленый)
botany:stained, tile.null.name
botany:ceramicpattern, tile.null.name
botany:ceramicbrick:0, Аквамарин керамическая плитка
botany:ceramicbrick:0, Черный керамическая плитка
botany:ceramicbrick:0, Темно-синий керамическая плитка
botany:ceramicbrick:0, Красно-коричневый керамическая плитка
botany:ceramicbrick:0, Тусклый синий керамическая плитка
botany:ceramicbrick:0, Светло-коричневый керамическая плитка
botany:ceramicbrick:0, Коралловый керамическая плитка
botany:ceramicbrick:0, Малиновый керамическая плитка
botany:ceramicbrick:0, Голубой керамическая плитка
botany:ceramicbrick:0, Темная бронза керамическая плитка
botany:ceramicbrick:0, Серый керамическая плитка
botany:ceramicbrick:0, Темно-зеленый керамическая плитка
botany:ceramicbrick:0, Темный бежевый керамическая плитка
botany:ceramicbrick:0, Темный оливковый керамическая плитка
botany:ceramicbrick:0, Красный апельсин керамическая плитка
botany:ceramicbrick:0, Темный лосось керамическая плитка
botany:ceramicbrick:0, Тусклый зеленый керамическая плитка
botany:ceramicbrick:0, Темный шифер керамическая плитка
botany:ceramicbrick:0, Темно-Бирюзовый керамическая плитка
botany:ceramicbrick:0, Бирюзовый керамическая плитка
botany:ceramicbrick:0, Пурпурный керамическая плитка
botany:ceramicbrick:0, Темно-розовый керамическая плитка
botany:ceramicbrick:0, Светло-синий керамическая плитка
botany:ceramicbrick:0, Темно-серый керамическая плитка
botany:ceramicbrick:0, Синий керамическая плитка
botany:ceramicbrick:0, Золотой керамическая плитка
botany:ceramicbrick:0, Бронзовый керамическая плитка
botany:ceramicbrick:0, Тусклый серый керамическая плитка
botany:ceramicbrick:0, Зеленый керамическая плитка
botany:ceramicbrick:0, Розовый керамическая плитка
botany:ceramicbrick:0, Красный кирпич керамическая плитка
botany:ceramicbrick:0, Индиго керамическая плитка
botany:ceramicbrick:0, Бежевый керамическая плитка
botany:ceramicbrick:0, Элис синий керамическая плитка
botany:ceramicbrick:0, Бледно-желтый керамическая плитка
botany:ceramicbrick:0, Светло-серый керамическая плитка
