Mod:Item:MetaData, Localized Name
extratrees:fence.gates.fir:0, Калитка из Пихта
extratrees:fence.gates.fireproof.fir:0, Калитка из Пихта (огнестойкость)
extratrees:fence.gates.cedar:0, Калитка из Кедр
extratrees:fence.gates.fireproof.cedar:0, Калитка из Кедр (огнестойкость)
extratrees:fence.gates.hemlock:0, Калитка из Болиголов
extratrees:fence.gates.fireproof.hemlock:0, Калитка из Болиголов (огнестойкость)
extratrees:fence.gates.cypress:0, Калитка из Кипарис
extratrees:fence.gates.fireproof.cypress:0, Калитка из Кипарис (огнестойкость)
extratrees:fence.gates.fig:0, Калитка из Инжир
extratrees:fence.gates.fireproof.fig:0, Калитка из Инжир (огнестойкость)
extratrees:fence.gates.beech:0, Калитка из Бук
extratrees:fence.gates.fireproof.beech:0, Калитка из Бук (огнестойкость)
extratrees:fence.gates.alder:0, Калитка из Ольха
extratrees:fence.gates.fireproof.alder:0, Калитка из Ольха (огнестойкость)
extratrees:fence.gates.hazel:0, Калитка из Орех
extratrees:fence.gates.fireproof.hazel:0, Калитка из Орех (огнестойкость)
extratrees:fence.gates.hornbeam:0, Калитка из Граб
extratrees:fence.gates.fireproof.hornbeam:0, Калитка из Граб (огнестойкость)
extratrees:fence.gates.box:0, Калитка из Самшит
extratrees:fence.gates.fireproof.box:0, Калитка из Самшит (огнестойкость)
extratrees:fence.gates.butternut:0, Калитка из Масляный орех
extratrees:fence.gates.fireproof.butternut:0, Калитка из Масляный орех (огнестойкость)
extratrees:fence.gates.hickory:0, Калитка из Гикори
extratrees:fence.gates.fireproof.hickory:0, Калитка из Гикори (огнестойкость)
extratrees:fence.gates.whitebeam:0, Калитка из Рябина ария
extratrees:fence.gates.fireproof.whitebeam:0, Калитка из Рябина ария (огнестойкость)
extratrees:fence.gates.elm:0, Калитка из Вяз
extratrees:fence.gates.fireproof.elm:0, Калитка из Вяз (огнестойкость)
extratrees:fence.gates.apple:0, Калитка из Яблоня
extratrees:fence.gates.fireproof.apple:0, Калитка из Яблоня (огнестойкость)
extratrees:fence.gates.yew:0, Калитка из Тис
extratrees:fence.gates.fireproof.yew:0, Калитка из Тис (огнестойкость)
extratrees:fence.gates.pear:0, Калитка из Груша
extratrees:fence.gates.fireproof.pear:0, Калитка из Груша (огнестойкость)
extratrees:fence.gates.hawthorn:0, Калитка из Боярышник
extratrees:fence.gates.fireproof.hawthorn:0, Калитка из Боярышник (огнестойкость)
extratrees:fence.gates.rowan:0, Калитка из Рябина
extratrees:fence.gates.fireproof.rowan:0, Калитка из Рябина (огнестойкость)
extratrees:fence.gates.elder:0, Калитка из Бузина
extratrees:fence.gates.fireproof.elder:0, Калитка из Бузина (огнестойкость)
extratrees:fence.gates.maclura:0, Калитка из Маклюра
extratrees:fence.gates.fireproof.maclura:0, Калитка из Маклюра (огнестойкость)
extratrees:fence.gates.syzgium:0, Калитка из Сизгиум
extratrees:fence.gates.fireproof.syzgium:0, Калитка из Сизгиум (огнестойкость)
extratrees:fence.gates.brazilwood:0, Калитка из Цезальпиния
extratrees:fence.gates.fireproof.brazilwood:0, Калитка из Цезальпиния (огнестойкость)
extratrees:fence.gates.logwood:0, Калитка из Кампеш
extratrees:fence.gates.fireproof.logwood:0, Калитка из Кампеш (огнестойкость)
extratrees:fence.gates.iroko:0, Калитка из Ироко
extratrees:fence.gates.fireproof.iroko:0, Калитка из Ироко (огнестойкость)
extratrees:fence.gates.locust:0, Калитка из Робиния
extratrees:fence.gates.fireproof.locust:0, Калитка из Робиния (огнестойкость)
extratrees:fence.gates.eucalyptus:0, Калитка из Эвкалипт
extratrees:fence.gates.fireproof.eucalyptus:0, Калитка из Эвкалипт (огнестойкость)
extratrees:fence.gates.purpleheart:0, Калитка из Амарант
extratrees:fence.gates.fireproof.purpleheart:0, Калитка из Амарант (огнестойкость)
extratrees:fence.gates.ash:0, Калитка из Ясень
extratrees:fence.gates.fireproof.ash:0, Калитка из Ясень (огнестойкость)
extratrees:fence.gates.holly:0, Калитка из Падуб
extratrees:fence.gates.fireproof.holly:0, Калитка из Падуб (огнестойкость)
extratrees:fence.gates.olive:0, Калитка из Оливка
extratrees:fence.gates.fireproof.olive:0, Калитка из Оливка (огнестойкость)
extratrees:fence.gates.sweetgum:0, Калитка из Ликвидамбр
extratrees:fence.gates.fireproof.sweetgum:0, Калитка из Ликвидамбр (огнестойкость)
extratrees:fence.gates.rosewood:0, Калитка из Дальбергия
extratrees:fence.gates.fireproof.rosewood:0, Калитка из Дальбергия (огнестойкость)
extratrees:fence.gates.gingko:0, Калитка из Гингко
extratrees:fence.gates.fireproof.gingko:0, Калитка из Гингко (огнестойкость)
extratrees:fence.gates.pinkivory:0, Калитка из Розовая слоновая кость
extratrees:fence.gates.fireproof.pinkivory:0, Калитка из Розовая слоновая кость (огнестойкость)
extratrees:fence.gates.banana:0, Калитка из Банан
extratrees:fence.gates.fireproof.banana:0, Калитка из Банан (огнестойкость)
extratrees:doors.apple:0, Дверь из Яблоня
extratrees:doors.fig:0, Дверь из Инжир
extratrees:doors.butternut:0, Дверь из Масляный орех
extratrees:doors.whitebeam:0, Дверь из Рябина ария
extratrees:doors.rowan:0, Дверь из Рябина
extratrees:doors.hemlock:0, Дверь из Болиголов
extratrees:doors.ash:0, Дверь из Ясень
extratrees:doors.alder:0, Дверь из Ольха
extratrees:doors.beech:0, Дверь из Бук
extratrees:doors.hawthorn:0, Дверь из Боярышник
extratrees:doors.banana:0, Дверь из Банан
extratrees:doors.yew:0, Дверь из Тис
extratrees:doors.cypress:0, Дверь из Кипарис
extratrees:doors.fir:0, Дверь из Пихта
extratrees:doors.hazel:0, Дверь из Орех
extratrees:doors.hickory:0, Дверь из Гикори
extratrees:doors.elm:0, Дверь из Вяз
extratrees:doors.elder:0, Дверь из Бузина
extratrees:doors.holly:0, Дверь из Падуб
extratrees:doors.hornbeam:0, Дверь из Граб
extratrees:doors.cedar:0, Дверь из Кедр
extratrees:doors.olive:0, Дверь из Оливка
extratrees:doors.sweetgum:0, Дверь из Ликвидамбр
extratrees:doors.locust:0, Дверь из Робиния
extratrees:doors.pear:0, Дверь из Груша
extratrees:doors.maclura:0, Дверь из Маклюра
extratrees:doors.brazilwood:0, Дверь из Цезальпиния
extratrees:doors.logwood:0, Дверь из Кампеш
extratrees:doors.rosewood:0, Дверь из Дальбергия
extratrees:doors.purpleheart:0, Дверь из Амарант
extratrees:doors.iroko:0, Дверь из Ироко
extratrees:doors.gingko:0, Дверь из Гингко
extratrees:doors.eucalyptus:0, Дверь из Эвкалипт
extratrees:doors.box:0, Дверь из Самшит
extratrees:doors.syzgium:0, Дверь из Сизгиум
extratrees:doors.pinkivory:0, Дверь из Розовая слоновая кость
extratrees:multifence, Неизвестный блок
extratrees:leaves.decorative.0:0, Листва
extratrees:leaves.decorative.0:1, Листва
extratrees:leaves.decorative.0:2, Листва
extratrees:leaves.decorative.0:3, Листва
extratrees:leaves.decorative.0:4, Листва
extratrees:leaves.decorative.0:5, Листва
extratrees:leaves.decorative.0:6, Листва
extratrees:leaves.decorative.0:7, Листва
extratrees:leaves.decorative.0:8, Листва
extratrees:leaves.decorative.0:9, Листва
extratrees:leaves.decorative.0:10, Листва
extratrees:leaves.decorative.0:11, Листва
extratrees:leaves.decorative.0:12, Листва
extratrees:leaves.decorative.0:13, Листва
extratrees:leaves.decorative.0:14, Листва
extratrees:leaves.decorative.0:15, Листва
extratrees:leaves.decorative.1:0, Листва
extratrees:leaves.decorative.1:1, Листва
extratrees:leaves.decorative.1:2, Листва
extratrees:leaves.decorative.1:3, Листва
extratrees:leaves.decorative.1:4, Листва
extratrees:leaves.decorative.1:5, Листва
extratrees:leaves.decorative.1:6, Листва
extratrees:leaves.decorative.1:7, Листва
extratrees:leaves.decorative.1:8, Листва
extratrees:leaves.decorative.1:9, Листва
extratrees:leaves.decorative.1:10, Листва
extratrees:leaves.decorative.1:11, Листва
