Mod:Item:MetaData, Localized Name
thaumcraft:nugget:5, Капля ртути
thaumcraft:nugget:6, Кусочек таумиума
thaumcraft:nugget:7, Кусочек пустотного металла
thaumcraft:nugget:8, Кусочек алхимической латуни
thaumcraft:nugget:9, Кварцевый осколок
thaumcraft:nugget:10, Кусочек редкоземельного элемента
thaumcraft:cluster:0, Самородный кластер железа
thaumcraft:cluster:1, Самородный кластер золота
thaumcraft:cluster:2, Самородный кластер меди
thaumcraft:cluster:3, Самородный кластер олова
thaumcraft:cluster:4, Самородный кластер серебра
thaumcraft:cluster:5, Самородный кластер свинца
thaumcraft:cluster:6, Самородный кластер киновари
thaumcraft:cluster:7, Самородный кластер кварца
thaumcraft:fabric, Заколдованная ткань
thaumcraft:vis_resonator, Вис-резонатор
thaumcraft:tallow, Магический жир
thaumcraft:mechanism_simple, Простой мистический механизм
thaumcraft:mechanism_complex, Сложный мистический механизм
thaumcraft:plate:0, Латунная пластина
thaumcraft:plate:1, Железная пластина
thaumcraft:plate:2, Пластина из таумиума
thaumcraft:plate:3, Пластина из пустотного металла
thaumcraft:filter, Фильтр эссенций
thaumcraft:morphic_resonator, Морфический резонатор
thaumcraft:salis_mundus, Salis Mundus
thaumcraft:mirrored_glass, Отражающее стекло
thaumcraft:void_seed, Семя пустоты
thaumcraft:mind:0, Часовой разум
thaumcraft:mind:1, Биотаумиевый разум
thaumcraft:module:0, Модуль зрения
thaumcraft:module:1, Модуль агрессии
thaumcraft:crystal_essence, Вис-кристалл %s
thaumcraft:chunk:0, Кусочек говядины
thaumcraft:chunk:1, Кусочек курицы
thaumcraft:chunk:2, Кусочек свинины
thaumcraft:chunk:3, Кусочек рыбы
thaumcraft:chunk:4, Кусочек кролика
thaumcraft:chunk:5, Кусочек баранины
thaumcraft:triple_meat_treat, Лакомство из тройного мяса
thaumcraft:brain, Мозг зомби
thaumcraft:label:0, Пустая бирка
thaumcraft:phial:0, Стеклянный пузырёк
thaumcraft:phial:1, Пузырёк с эссенцией Aer
thaumcraft:phial:1, Пузырёк с эссенцией Terra
thaumcraft:phial:1, Пузырёк с эссенцией Ignis
thaumcraft:phial:1, Пузырёк с эссенцией Aqua
thaumcraft:phial:1, Пузырёк с эссенцией Ordo
thaumcraft:phial:1, Пузырёк с эссенцией Perditio
thaumcraft:phial:1, Пузырёк с эссенцией Vacuos
thaumcraft:phial:1, Пузырёк с эссенцией Lux
thaumcraft:phial:1, Пузырёк с эссенцией Motus
thaumcraft:phial:1, Пузырёк с эссенцией Gelum
thaumcraft:phial:1, Пузырёк с эссенцией Vitreus
thaumcraft:phial:1, Пузырёк с эссенцией Metallum
thaumcraft:phial:1, Пузырёк с эссенцией Victus
thaumcraft:phial:1, Пузырёк с эссенцией Mortuus
thaumcraft:phial:1, Пузырёк с эссенцией Potentia
thaumcraft:phial:1, Пузырёк с эссенцией Permutatio
thaumcraft:phial:1, Пузырёк с эссенцией Praecantatio
thaumcraft:phial:1, Пузырёк с эссенцией Auram
thaumcraft:phial:1, Пузырёк с эссенцией Alkimia
thaumcraft:phial:1, Пузырёк с эссенцией Vitium
thaumcraft:phial:1, Пузырёк с эссенцией Tenebrae
thaumcraft:phial:1, Пузырёк с эссенцией Alienis
thaumcraft:phial:1, Пузырёк с эссенцией Volatus
thaumcraft:phial:1, Пузырёк с эссенцией Herba
thaumcraft:phial:1, Пузырёк с эссенцией Instrumentum
thaumcraft:phial:1, Пузырёк с эссенцией Fabrico
thaumcraft:phial:1, Пузырёк с эссенцией Machina
thaumcraft:phial:1, Пузырёк с эссенцией Vinculum
thaumcraft:phial:1, Пузырёк с эссенцией Spiritus
thaumcraft:phial:1, Пузырёк с эссенцией Cognitio
thaumcraft:phial:1, Пузырёк с эссенцией Sensus
thaumcraft:phial:1, Пузырёк с эссенцией Aversio
thaumcraft:phial:1, Пузырёк с эссенцией Praemunio
thaumcraft:phial:1, Пузырёк с эссенцией Desiderium
thaumcraft:phial:1, Пузырёк с эссенцией Exanimis
thaumcraft:phial:1, Пузырёк с эссенцией Bestia
thaumcraft:phial:1, Пузырёк с эссенцией Humanus
thaumcraft:alumentum:0, Алюментум
thaumcraft:jar_brace, Латунная крышка
thaumcraft:bottle_taint, Бутылка с заражением
